Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate),DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Depressive disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Schizophrenia,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Bipolar disorder,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Eating disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Anxiety disorders,Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized
DZA,Algeria,Middle East & North Africa,1990,24.322,2.979074896,11.99939241,4.906937394,9.658769608,0.0,0.0,0.0,0.7,1658.723242,15142.77636,8512.436516,0.591,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,67.416,68.5167,66.3128,10.923,76.461,12.40216429,5.88,229,4.614607921,3.091532639,6.020075074,0.562,3.157894737,96.84210526,18.1849718,40.93550634,Upper middle income,32.13,6.207,665.7169105,62045100000.0,2408.69,0.0,41.8,66.938,10.8151,6.582,763.00165,160.96611,163.8341,41.365974,445.06982,0.25021875,4.252146,4.626097,0.75632197,0.19450058
DZA,Algeria,Middle East & North Africa,1991,24.699,2.9850519,11.99939241,4.882154882,9.710650444,0.0,0.0,0.0,0.698,1583.810078,14394.5745,8094.818491,0.594,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,67.6875,69.0074,66.3777,11.042,76.849,12.40216429,5.79,222,4.830320362,3.295769637,6.234064895,0.565,3.157894737,96.84210526,19.61117573,42.75278053,Upper middle income,30.774,6.035,686.3060933,45715400000.0,1731.61,8.26723,40.7,67.27,11.0845,20.6,759.72253,160.74483,163.92192,40.93132,445.156,0.2498342,4.2373433,4.626771,0.75631404,0.19235429
DZA,Algeria,Middle East & North Africa,1992,24.131,2.955540051,11.99939241,4.841402337,9.820469856,0.0,0.0,0.0,0.694,1601.896053,14434.84309,8123.264461,0.599,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,67.7571,69.3071,66.2378,11.163,76.943,12.40216429,5.75,217,5.046032803,3.500006635,6.448054715,0.57,3.157894737,96.84210526,21.03737965,44.57005472,Upper middle income,29.345,5.887,707.5320549,48003300000.0,1776.04,8.26723,39.9,67.575,11.3481,24.38,756.2488,160.41272,163.94162,40.46013,445.17197,0.24949619,4.2209945,4.6277676,0.7563129,0.19014288
DZA,Algeria,Middle East & North Africa,1993,22.844,2.96517,11.99939241,4.65890183,9.840649605,0.0,0.0,0.0,0.689,1554.123951,13919.82546,7837.072107,0.601,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,67.7195,69.2016,66.2633,11.313,77.423,12.40216429,5.33,213,5.261745244,3.704243633,6.662044536,0.573,3.157894737,96.84210526,22.46358357,46.38732892,Upper middle income,27.863,5.752,729.4144896,49946500000.0,1807.33,8.26723,39.0,67.877,11.6031,26.23,754.1418,160.20842,163.84319,40.068848,445.30508,0.24921998,4.2092314,4.6289687,0.7563208,0.1882772
DZA,Algeria,Middle East & North Africa,1997,13.331,2.925218083,11.99939241,4.006410256,10.30550639,0.0,0.0,0.0,0.648,1645.680556,13777.66997,7830.179146,0.624,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,69.1706,70.9255,67.4902,11.963,76.782,12.40216429,4.01,190,6.059062116,4.565955898,7.347843238,0.599,3.157894737,96.84210526,28.18932158,52.232582,Upper middle income,22.187,5.257,823.9245607,48177900000.0,1619.81,0.0102685,35.5,69.323,12.4879,25.43,748.5751,160.3101,164.04039,39.390182,445.89304,0.24888982,4.1825204,4.6325192,0.75632685,0.18505013
DZA,Algeria,Middle East & North Africa,2002,8.632,2.806673805,11.99939241,4.668674699,11.52264977,11.46604089,11.52700374,0.792,0.56,2071.064164,15579.8863,8959.828434,0.664,0.562476355,0.710180312,0.4415,11.73821662,18.18098242,11.429245,71.2296,72.5595,69.943,12.718,73.349,12.40216429,5.78,148,6.782654482,5.587140887,7.858324979,0.633,6.003752345,93.99624765,34.07546394,54.8442111,Upper middle income,19.27,4.814,959.4642067,56760300000.0,1781.83,1.59164,32.4,71.605,13.3747,25.9,742.25653,160.29102,164.07349,39.651974,446.98288,0.2491941,4.1525335,4.6414723,0.7562964,0.18622926
DZA,Algeria,Middle East & North Africa,2003,8.838,2.821967423,11.99939241,5.223880597,11.74497032,11.70743044,11.7825102,0.794,0.557,2237.998501,16457.23179,9488.768809,0.67,0.570655864,0.718280263,0.4415,11.73821662,18.18098242,11.429245,71.2868,72.2499,70.344,12.882,72.68,12.40216429,6.71,145,6.870031674,5.75780468,7.920201554,0.635,6.003752345,93.99624765,34.8635375,54.49199713,Upper middle income,19.557,4.757,989.1383574,67863800000.0,2103.38,2.19536,31.3,72.101,13.5465,23.72,740.2308,160.28494,163.78801,40.145924,447.39404,0.24931832,4.143779,4.6467543,0.7563032,0.1885889
DZA,Algeria,Middle East & North Africa,2004,8.96,2.687292364,11.99939241,5.014749263,12.05364037,12.06363964,12.04368019,0.802,0.556,2339.730793,16811.62931,9719.483869,0.678,0.581239448,0.724814739,0.4415,11.73821662,18.18098242,11.429245,71.7617,72.8122,70.7348,13.05,72.011,12.40216429,6.49,134,6.957408865,5.928468473,7.982078128,0.644,5.253283302,94.7467167,35.65161106,54.13978316,Upper middle income,20.077,4.71,1019.730265,85325000000.0,2609.95,4.63448,30.1,72.594,13.7262,17.65,737.96625,160.67133,163.85547,40.57292,447.8107,0.24941188,4.1328897,4.6513524,0.7563138,0.19063355
DZA,Algeria,Middle East & North Africa,2005,9.214,3.211875912,11.99939241,5.401459854,12.26202011,12.39492035,12.13372993,0.81,0.551,2469.598669,17333.86077,10049.69754,0.685,0.590963998,0.729610808,0.4415,11.73821662,18.18098242,11.429245,72.0612,73.0754,71.0693,13.221,71.338,12.40216429,6.62,127,7.044786056,6.099132265,8.043954703,0.648,5.253283302,94.7467167,36.43968462,53.78756919,Upper middle income,20.774,4.674,1051.268315,103000000000.0,3113.09,5.84394,28.8,73.072,13.9183,15.27,735.59106,160.53091,164.06604,41.03043,447.9435,0.24943495,4.1215196,4.6538324,0.756327,0.19274992
DZA,Algeria,Middle East & North Africa,2006,9.376,2.978594395,11.99939241,5.507246377,12.34442043,12.46570969,12.22749043,0.815,0.545,2543.380748,17435.13986,10137.74673,0.69,0.597837261,0.733656327,0.4415,11.73821662,18.18098242,11.429245,72.3336,73.3785,71.3131,13.396,70.662,12.40216429,7.28,122,7.268690109,6.364920139,8.165129662,0.652,5.253283302,94.7467167,38.4552002,54.6606102,Upper middle income,21.582,4.651,1083.781768,117000000000.0,3478.71,7.37598,27.5,73.521,14.1245,12.27,733.0727,160.27365,163.9962,41.29852,448.16882,0.24929838,4.109745,4.654957,0.7563402,0.19399929
DZA,Algeria,Middle East & North Africa,2007,9.455,3.172710183,11.99939241,6.169296987,12.57499981,12.76791,12.38838005,0.822,0.529,2706.130247,18113.62941,10563.37199,0.697,0.607191047,0.738373288,0.4415,11.73821662,18.18098242,11.429245,72.6019,73.7351,71.4995,13.574,69.985,12.40216429,8.16,119,7.327584982,6.46186018,8.18585968,0.654,6.476190476,93.52380952,38.99541092,54.83201027,Upper middle income,22.424,4.639,1117.300792,135000000000.0,3950.51,9.45119,26.4,73.936,14.3454,13.79,729.1238,160.11818,163.89052,41.743423,448.33047,0.24900906,4.091323,4.656343,0.75635225,0.19599892
DZA,Algeria,Middle East & North Africa,2008,9.095,3.139363411,11.99939241,6.95035461,13.06785488,13.23072004,12.90972519,0.826,0.523,2797.859243,18283.03755,10694.43513,0.705,0.616246924,0.746386907,0.4415,11.73821662,18.18098242,11.429245,72.9405,74.0706,71.8408,13.756,69.305,12.40216429,10.13,117,7.386479855,6.55880022,8.206589699,0.656,6.476190476,93.52380952,39.53562164,55.00341034,Upper middle income,23.226,4.637,1151.856486,171000000000.0,4923.63,10.18,25.3,74.311,14.582,11.33,724.836,160.17793,163.90256,42.11582,448.38232,0.24866968,4.07103,4.6580877,0.756362,0.19781175
DZA,Algeria,Middle East & North Africa,2009,9.635,3.401403882,11.99939241,7.282913165,13.56070995,13.69353008,13.43107033,0.83,0.518,2849.73439,18179.36935,10666.52497,0.714,0.626179996,0.754667902,0.4415,11.73821662,18.18098242,11.429245,73.6196,74.8643,72.4128,13.94,68.61,12.40216429,10.4,117,7.446088607,6.657943834,8.227398596,0.662,7.047619048,92.95238095,40.08716296,55.17561576,Upper middle income,23.932,4.643,1187.480914,137000000000.0,3883.27,11.23,24.3,74.644,14.8353,10.16,721.4803,159.92377,163.99377,42.30906,448.8984,0.24838494,4.0561075,4.6602135,0.75636744,0.19868976
DZA,Algeria,Middle East & North Africa,2010,10.288,3.274634073,0.0,6.796116505,13.99880028,14.21949005,13.78423023,0.838,0.519,3118.227254,18416.24057,10918.46514,0.721,0.637995971,0.760996942,0.0,0.0,0.0,15.2769413,73.8081,74.8731,72.7693,14.178,68.948,0.0,9.41,115,7.506178401,6.758586115,8.248260258,0.672,7.047619048,92.95238095,40.64639854,55.34836033,Upper middle income,24.504,4.656,1224.207127,161000000000.0,4480.79,12.5,23.5,74.938,15.1055,9.96,720.2714,159.82906,163.97874,42.704582,449.27042,0.24825676,4.0496836,4.66289,0.7563697,0.20054184
DZA,Algeria,Middle East & North Africa,2011,11.134,3.267942657,0.0,6.877579092,14.33228016,14.57748985,14.09383965,0.846,0.516,3298.87957,18296.15173,10945.42525,0.727,0.647518639,0.765493043,0.0,0.0,0.0,14.96063232,74.1234,75.2364,73.0404,14.375,65.655,0.0,9.56,116,7.566753118,6.860749717,8.269174816,0.677,7.238095238,92.76190476,41.21343574,55.52164572,Upper middle income,24.934,4.67,1262.069204,200000000000.0,5455.84,14.9,22.9,75.199,15.3927,9.96,720.5551,159.73334,163.97612,42.902992,449.73996,0.24835047,4.0510716,4.670081,0.75636977,0.20148145
DZA,Algeria,Middle East & North Africa,2012,11.95,3.426892784,0.0,6.858710562,14.33228016,14.57748985,14.09383965,0.854,0.437,3516.026462,18326.8344,11066.79725,0.729,0.65360941,0.765520949,0.0,0.0,0.0,14.69656944,74.2024,75.4783,72.9705,15.823,67.9,0.0,9.41,116,7.627816672,6.964457635,8.290142407,0.679,25.82781457,74.17218543,41.78838338,55.69547365,Upper middle income,25.246,4.685,1301.102272,209000000000.0,5592.22,18.2,22.4,75.436,15.696,10.97,721.827,160.22154,163.97821,43.199272,450.9143,0.24859887,4.057316,4.6832047,0.75636685,0.20281051
DZA,Algeria,Middle East & North Africa,2013,12.684,3.472326643,19.84218828,6.83994528,14.33228016,14.57748985,14.09383965,0.857,0.438,3592.009575,18276.58899,11077.58045,0.731,0.657604943,0.767762867,0.581,33.68956,11.36364,14.47336483,74.6153,75.8399,73.4301,16.602,69.51,20.51983584,9.38,115,7.689373008,7.069733216,8.311163163,0.681,25.82781457,74.17218543,42.37135182,55.86984579,Upper middle income,25.451,4.699,1341.342548,210000000000.0,5499.59,22.5,22.1,75.661,16.0136,9.82,723.6595,160.22733,163.89444,43.360466,452.64438,0.24890497,4.066416,4.698729,0.75636077,0.2036107
DZA,Algeria,Middle East & North Africa,2014,12.771,3.661746681,19.77635836,7.074829932,14.3813828,14.70561744,14.07258747,0.86,0.439,3597.604238,18596.25367,11242.29072,0.735,0.662704072,0.770362312,0.585,33.68956,11.36364,14.27587509,75.11,76.4667,73.8032,15.619,66.397,20.40816327,9.52,114,7.751426102,7.176600154,8.332237221,0.683,25.74257426,74.25742574,42.96245296,56.04476386,Upper middle income,25.538,4.709,1382.827369,214000000000.0,5493.06,29.5,21.8,75.878,16.3425,10.207,725.5452,160.31621,163.81506,43.641144,453.8528,0.24917316,4.075349,4.7131987,0.7563515,0.20495312
DZA,Algeria,Middle East & North Africa,2015,11.888,3.76769044,19.71380464,7.162162162,14.43048545,14.83374502,14.05133529,0.865,0.429,3766.610979,18787.53472,11421.66895,0.74,0.669441901,0.773878407,0.589,33.68956,11.36364,14.08821392,75.622,76.824,74.4564,16.3,66.832,20.40540541,9.57,114,7.813979964,7.285082506,8.353364714,0.687,25.74257426,74.25742574,43.56180025,56.22022957,Upper middle income,25.481,4.715,1425.595226,166000000000.0,4177.89,38.2,21.4,76.09,16.6803,11.206,725.65045,160.17842,163.95367,43.940647,454.7196,0.24930607,4.076484,4.7231584,0.75634015,0.20633115
DZA,Algeria,Middle East & North Africa,2016,12.731,3.67259156,19.64391303,6.998654105,14.47958809,14.9618726,14.03008312,0.871,0.428,4003.261144,19121.08669,11707.07707,0.743,0.675547619,0.775859148,0.592,33.68956,11.36364,13.87853909,75.7318,76.8026,74.6927,16.945,66.51,20.3230148,9.35,113,7.877038634,7.395204691,8.374545779,0.691,25.78512397,74.21487603,44.16950873,56.39624462,Upper middle income,25.25,4.717,1469.6858,160000000000.0,3948.81,42.9455,21.0,76.298,17.026,10.202,724.2635,160.05568,163.73029,44.401974,455.2876,0.24908555,4.070487,4.730639,0.75632703,0.20858222
DZA,Algeria,Middle East & North Africa,2017,12.872,3.743383327,19.56829333,6.989247312,14.52869073,15.09000019,14.00883094,0.873,0.44,3925.806212,18912.34744,11562.26587,0.744,0.676894708,0.775395419,0.593,33.68956,11.36364,13.65167999,75.7428,76.8212,74.6997,16.819,66.574,20.29569892,9.13,112,7.940606186,7.506991495,8.395780552,0.692,21.32231405,78.67768595,44.78569504,56.57281075,Upper middle income,24.846,4.717,1515.14,168000000000.0,4048.29,47.6911,20.6,76.499,17.3777,11.996,722.7795,159.84593,163.63782,44.82481,455.96344,0.2488375,4.0646133,4.737448,0.7563117,0.21053092
DZA,Algeria,Middle East & North Africa,2018,12.654,3.824120009,19.48003777,8.187919463,14.57779338,15.21812777,13.98757876,0.876,0.439,3824.638402,18582.74845,11344.17458,0.745,0.679336804,0.775774747,0.595,33.68956,11.36364,13.3869133,76.0656,77.2047,74.9662,16.692,66.626,20.13422819,11.5,112,8.004686727,7.620468083,8.417069168,0.684,21.32231405,78.67768595,45.41047745,56.74992967,Upper middle income,21.9485,8.082,1562.0,181000000000.0,4278.85,59.5797,20.1,70.428,17.7301,12.145,727.3301,160.01935,163.83374,44.887913,457.0603,0.24890043,4.085298,4.750126,0.7562944,0.21078427
ECU,Ecuador,Latin America & Caribbean,1990,88.897,1.608631235,11.99939241,4.301075269,11.82929039,0.0,0.0,0.0,0.61,4730.715644,10538.70198,7642.568196,0.651,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,69.3477,72.512,66.3141,47.061,79.362,12.40216429,6.83,191,6.75150013,6.381390095,7.131390095,0.623,3.658536585,96.34146341,33.91038895,37.98414993,Upper middle income,29.912,6.167,646.5381262,15239300000.0,1489.53,0.0,42.2,68.899,36.9561,6.582,579.0774,174.57596,197.20287,52.018536,490.0773,0.27146548,3.2825074,5.11784,0.9083763,0.24482945
ECU,Ecuador,Latin America & Caribbean,1991,87.847,1.542825359,11.99939241,4.141104294,11.66971016,0.0,0.0,0.0,0.609,4917.328964,10867.68089,7900.167909,0.652,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,69.6253,72.8218,66.5501,47.434,79.38,12.40216429,6.59,194,6.808366579,6.450875984,7.175875383,0.625,3.658536585,96.34146341,34.42540135,38.31021993,Upper middle income,29.459,6.016,666.5341508,16988500000.0,1622.21,8.26723,40.4,69.347,37.8286,4.431,579.3082,174.624,197.21104,52.1613,488.62964,0.27130806,3.2822719,5.105161,0.908399,0.24539623
ECU,Ecuador,Latin America & Caribbean,1992,84.272,2.049219452,11.99939241,4.407294833,11.8294235,0.0,0.0,0.0,0.604,4983.92625,10986.62506,7992.61883,0.658,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,70.1172,73.3336,67.0121,47.488,79.294,12.40216429,6.28,187,6.865233029,6.520361872,7.220360672,0.629,3.658536585,96.34146341,34.94041376,38.63628993,Upper middle income,29.025,5.881,687.148609,18094200000.0,1688.51,0.00511803,38.5,69.777,38.7087,4.465,578.9675,174.47191,197.2717,52.30765,488.2031,0.2712105,3.281563,5.0949244,0.90841603,0.24617188
ECU,Ecuador,Latin America & Caribbean,1993,85.188,2.197561895,11.99939241,4.531722054,11.98913683,0.0,0.0,0.0,0.603,5030.677885,11064.11408,8054.395535,0.662,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,70.3451,73.5332,67.2576,47.525,79.203,12.40216429,6.41,181,6.922099478,6.589847761,7.26484596,0.632,3.658536585,96.34146341,35.45542616,38.96235993,Upper middle income,28.611,5.759,708.4006279,18938700000.0,1727.75,0.0164008,36.7,70.189,39.595,4.718,579.4277,174.73868,197.14348,52.330563,487.08755,0.27116597,3.2834256,5.087211,0.9084386,0.24623473
ECU,Ecuador,Latin America & Caribbean,1994,87.052,1.208029871,11.99939241,4.197901049,12.14885017,0.0,0.0,0.0,0.598,5178.338485,11296.94435,8244.368422,0.667,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,70.7571,73.9545,67.6573,47.909,79.226,12.40216429,6.99,167,6.978965928,6.65933365,7.309331249,0.639,3.658536585,96.34146341,35.97043856,39.28842993,Upper middle income,28.214,5.65,730.3099256,22708700000.0,2026.11,0.0348336,34.7,70.587,40.4855,4.847,579.6763,174.6206,197.27213,52.36172,486.54715,0.27115792,3.28611,5.082544,0.9084554,0.24646893
ECU,Ecuador,Latin America & Caribbean,1995,88.927,1.980427411,11.99939241,4.76900149,12.3085635,0.0,0.0,0.0,0.594,5210.266834,11331.73806,8277.378363,0.671,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,71.0408,74.2275,67.9496,47.999,79.153,12.40216429,7.04,153,7.035832377,6.728819539,7.353816537,0.639,3.658536585,96.34146341,36.48545097,39.61449993,Upper middle income,27.82,5.551,752.8968306,24432900000.0,2132.91,0.0438336,32.8,70.972,41.3784,4.921,580.2483,174.40521,197.32576,52.384567,486.52997,0.2711766,3.288558,5.0811043,0.9084689,0.24654084
ECU,Ecuador,Latin America & Caribbean,1996,90.547,2.052853354,11.99939241,4.747774481,12.46827684,0.0,0.0,0.0,0.592,5178.128734,11243.72798,8216.919279,0.674,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,71.362,74.5411,68.2767,48.004,79.071,12.40216429,7.09,146,7.092698827,6.798305427,7.398301826,0.642,3.658536585,96.34146341,37.00046337,39.94056993,Upper middle income,27.413,5.462,776.1822995,25226400000.0,2155.52,0.0861613,30.8,71.348,42.2741,4.981,581.5656,174.71815,197.15645,52.435955,486.84946,0.27132136,3.295632,5.084251,0.9084793,0.24667756
ECU,Ecuador,Latin America & Caribbean,1997,89.727,1.523363019,11.99939241,4.41826215,12.62799018,0.0,0.0,0.0,0.586,5296.288281,11545.21895,8426.618844,0.679,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,71.6815,74.8572,68.5986,48.459,80.169,12.40216429,7.2,132,7.149565276,6.867791316,7.442787114,0.649,3.658536585,96.34146341,37.51547578,40.26663993,Upper middle income,26.981,5.382,800.1879377,28162100000.0,2356.37,0.110218,29.0,71.716,43.171,4.988,584.1712,174.93105,197.2479,52.421017,487.66962,0.271629,3.3099716,5.0914564,0.90848666,0.24654508
ECU,Ecuador,Latin America & Caribbean,1998,91.693,1.829207959,11.99939241,4.824561404,12.78770351,0.0,0.0,0.0,0.505,5521.184831,11447.29868,8489.529609,0.684,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,72.045,75.2086,68.9716,51.623,81.265,12.40216429,7.45,137,7.206431725,6.937277205,7.487272403,0.651,17.3553719,82.6446281,38.03048818,40.59270993,Upper middle income,26.517,5.308,824.9360182,27981900000.0,2293.89,0.125273,27.3,72.075,49.116,4.857,587.21606,174.95128,197.48015,52.311935,488.61835,0.2719953,3.3253288,5.1001854,0.90849775,0.2460696
ECU,Ecuador,Latin America & Caribbean,1999,91.5,1.717103563,11.99939241,3.953147877,12.94741685,0.0,0.0,0.0,0.502,5000.2386,10476.81394,7743.162499,0.683,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,72.4634,75.6176,69.3968,51.123,81.359,12.40216429,5.79,131,7.263298175,7.006763094,7.531757691,0.656,17.3553719,82.6446281,38.54550059,40.91877993,Upper middle income,26.022,5.241,850.4495033,19645300000.0,1578.93,0.823372,25.7,72.425,50.0971,5.006,590.2374,175.22165,197.19066,52.22686,489.33838,0.27231315,3.3405862,5.1077743,0.90850335,0.24558333
ECU,Ecuador,Latin America & Caribbean,2000,88.773,1.621481,11.99939241,3.930131004,13.10713019,0.0,0.0,0.0,0.505,4912.578998,10404.02427,7662.708399,0.687,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,72.8394,75.9636,69.7993,50.621,81.453,12.40216429,5.93,122,7.320164624,7.076248982,7.57624298,0.66,14.63414634,85.36585366,39.06051299,41.24484993,Upper middle income,25.503,5.182,876.7520653,18327800000.0,1445.28,1.46219,24.3,72.761,51.0594,4.799,591.6276,175.16458,197.15323,52.225258,489.6781,0.27247846,3.3482025,5.1115184,0.90850216,0.24557704
ECU,Ecuador,Latin America & Caribbean,2001,88.083,1.776282733,11.99939241,4.473304473,13.26684352,0.0,0.0,0.0,0.502,5070.31498,10854.91915,7967.029533,0.693,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,73.2395,76.3294,70.2309,50.117,81.548,12.40216429,6.77,117,7.377031074,7.145734871,7.620728268,0.662,14.63414634,85.36585366,39.5755254,41.57091993,Upper middle income,24.97,5.131,903.8681085,24468300000.0,1894.62,2.67044,23.0,73.078,51.9998,4.252,592.47595,175.14812,197.31288,52.320034,489.45642,0.27250308,3.3530872,5.1111455,0.9084988,0.24598892
ECU,Ecuador,Latin America & Caribbean,2002,88.435,1.883308549,11.99939241,4.871060172,13.42655686,0.0,0.0,0.0,0.499,5173.929215,11199.71893,8191.207779,0.698,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,73.6134,76.6635,70.642,49.61,81.643,12.40216429,7.37,110,7.433897523,7.21522076,7.665213557,0.664,14.63414634,85.36585366,40.0905378,41.89698993,Upper middle income,24.441,5.091,931.8227923,28548900000.0,2172.1,4.2608,21.9,73.371,52.921,4.925,593.7607,175.45316,197.25836,52.498524,489.2212,0.27249077,3.358557,5.1088343,0.9084932,0.24681246
ECU,Ecuador,Latin America & Caribbean,2003,88.523,2.000556782,11.99939241,4.836415363,13.5862702,0.0,0.0,0.0,0.489,5171.43449,11320.74166,8250.353256,0.703,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,73.9751,76.9966,71.0312,49.102,81.738,12.40216429,7.28,100,7.490763973,7.284706649,7.709698845,0.669,16.0,84.0,40.60555021,42.22305993,Upper middle income,23.933,5.062,960.6420539,32432900000.0,2425.85,4.46023,21.0,73.641,53.8318,5.662,594.6043,175.46942,197.13861,52.723503,489.27686,0.27247354,3.3620048,5.1057415,0.90848345,0.24779084
ECU,Ecuador,Latin America & Caribbean,2004,87.349,2.11715788,11.99939241,5.070422535,13.74598353,0.0,0.0,0.0,0.479,5719.148466,11768.22473,8747.668,0.71,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,74.2788,77.2849,71.3501,52.673,82.436,12.40216429,7.63,94,7.547630422,7.354192537,7.754184134,0.674,16.0,84.0,41.12056261,42.54912993,Upper middle income,23.455,5.042,990.3526329,36591700000.0,2691.28,4.83444,20.1,73.887,54.7447,5.002,595.2533,175.59727,197.27403,53.01472,488.75284,0.27248323,3.3646739,5.103197,0.90846807,0.24917918
ECU,Ecuador,Latin America & Caribbean,2005,86.874,2.167642966,11.99939241,5.174825175,13.90569687,0.0,0.0,0.0,0.479,5901.371124,12306.69186,9107.982948,0.715,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,74.5144,77.5341,71.574,51.861,82.278,12.40216429,7.82,94,7.604496872,7.423678426,7.798669422,0.678,16.0,84.0,41.63557501,42.87519994,Upper middle income,23.019,5.033,1020.982096,41507100000.0,3002.14,5.99426,19.4,74.112,55.6686,3.779,595.2698,175.65625,197.3036,53.273384,488.9163,0.27255198,3.3645496,5.102552,0.90845037,0.25033808
ECU,Ecuador,Latin America & Caribbean,2006,87.164,2.055182503,11.99939241,5.138888889,14.06541021,0.0,0.0,0.0,0.452,6086.297585,12677.6353,9385.692493,0.72,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,74.689,77.7474,71.7144,52.646,83.441,12.40216429,7.97,90,7.661363321,7.493164315,7.843154711,0.683,25.0,75.0,42.15058742,43.20126994,Upper middle income,22.631,5.032,1052.558862,46802000000.0,3328.88,7.2,18.6,74.319,56.6089,3.55,594.6528,175.54845,197.60738,53.769157,489.34167,0.27280945,3.363072,5.1049614,0.90842664,0.25259858
ECU,Ecuador,Latin America & Caribbean,2007,89.208,2.35619667,11.99939241,5.532503458,14.22512354,0.0,0.0,0.0,0.449,6128.288366,12694.39748,9414.638342,0.723,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,74.8445,77.9465,71.8322,51.904,81.825,12.40216429,8.26,85,7.718229771,7.562650204,7.887639999,0.683,25.0,75.0,42.66559982,43.52733994,Upper middle income,22.287,5.037,1085.112228,51007800000.0,3567.84,10.8,17.9,74.514,57.5638,3.142,593.774,175.83223,197.30202,54.203518,489.7728,0.27327847,3.3585632,5.11025,0.9083995,0.25467345
ECU,Ecuador,Latin America & Caribbean,2008,90.694,2.034509563,11.99939241,5.761316872,14.38483688,0.0,0.0,0.0,0.447,6549.061828,13459.52843,10007.24798,0.729,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,74.983,78.1157,71.9448,51.978,81.313,12.40216429,9.1,82,7.72631979,7.59871006,7.868229866,0.687,25.0,75.0,42.67126083,43.46857834,Upper middle income,21.982,5.047,1118.6724,61762600000.0,4249.02,18.8,17.1,74.705,58.5269,3.917,592.7507,176.3699,197.4304,54.628952,490.8959,0.2738299,3.3539047,5.1175632,0.9083754,0.25663987
ECU,Ecuador,Latin America & Caribbean,2009,92.019,2.199963938,11.99939241,6.019151847,14.54455021,0.0,0.0,0.0,0.433,6454.010733,13429.51948,9944.187625,0.731,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,75.1841,78.3081,72.1542,49.619,78.597,12.40216429,9.55,80,7.739970207,7.606359959,7.887340069,0.687,32.25806452,67.74193548,42.73693085,43.36740112,Upper middle income,21.712,5.059,1153.270516,62519700000.0,4231.62,24.6,16.4,74.895,59.4879,4.608,591.85065,176.57285,197.36061,55.29451,491.17053,0.27433988,3.3498144,5.1256685,0.90834725,0.2598128
